id,department_id,slug,name
20873,84,pierre-percee,Pierre-percee
23095,89,assevent,Assevent
24103,91,saint-hilaire-sur-risle,Saint-hilaire-sur-risle
36293,5973,sorbollano,Sorbollano
29847,103,rochette-73,La rochette
5282,45,chapelle-laurent,La chapelle-laurent
2464,38,touligny,Touligny
23133,89,doignies,Doignies
35194,119,chevannes-89,Chevannes
21452,86,saint-brieuc-de-mauron,Saint-brieuc-de-mauron
27412,97,woerth,Woerth
10118,57,pinterville,Pinterville
22902,89,lezennes,Lezennes
22453,88,perroy,Perroy
32434,110,guignemicourt,Guignemicourt
18439,80,montaigu-les-bois,Montaigu-les-bois
23029,89,moustier-en-fagne,Moustier-en-fagne
32683,110,bouchoir,Bouchoir
6314,47,fenioux-17,Fenioux
6439,48,ivoy-le-pre,Ivoy-le-pre
3235,40,etourvy,Etourvy
11156,59,plomelin,Plomelin
32267,110,marquaix,Marquaix
26529,95,jezeau,Jezeau
31419,107,voisenon,Voisenon
32501,110,beaufort-en-santerre,Beaufort-en-santerre
32862,110,beaucourt-en-santerre,Beaucourt-en-santerre
9890,57,colletot,Colletot
14542,68,saint-christophe-en-oisans,Saint-christophe-en-oisans
26641,95,antichan,Antichan
21706,87,tromborn,Tromborn
30226,104,cusy,Cusy
19583,81,sainte-marie-du-lac-nuisement,Sainte-marie-du-lac-nuisement
29936,103,mercury,Mercury
27711,98,moosch,Moosch
33470,112,lizac,Lizac
25111,92,bournonville,Bournonville
29768,102,tennie,Tennie
23758,90,berneuil-sur-aisne,Berneuil-sur-aisne
4643,44,grainville-sur-odon,Grainville-sur-odon
28231,99,orlienas,Orlienas
509,32,perles,Perles
14474,68,champ-sur-drac,Champ-sur-drac
32520,110,cachy,Cachy
30006,103,saint-alban-leysse,Saint-alban-leysse
6235,47,courcelles-17,Courcelles
17006,75,laas-45,Laas
11042,59,commana,Commana
20403,84,omelmont,Omelmont
5163,44,authieux-papion,Les authieux-papion
15578,70,larbey,Larbey
32559,110,cottenchy,Cottenchy
21283,85,labeuville,Labeuville
9231,55,villers-chief,Villers-chief
20094,83,pre-en-pail,Pre-en-pail
32605,110,villers-carbonnel,Villers-carbonnel
19015,81,charmontois,Les charmontois
10226,57,tronquay-27,Le tronquay
2852,38,signy-le-petit,Signy-le-petit
9958,57,montaure,Montaure
33444,112,vazerac,Vazerac
21582,86,langoelan,Langoelan
30518,106,landes-vieilles-et-neuves,Landes-vieilles-et-neuves
9074,55,beure,Beure
34093,115,menomblet,Menomblet
19691,82,mathons,Mathons
15917,71,villiers-sur-loir,Villiers-sur-loir
13724,65,fresnais,La fresnais
4789,44,breuil-en-auge,Le breuil-en-auge
14418,68,saint-clair-de-la-tour,Saint-clair-de-la-tour
28838,100,pesmes,Pesmes
28977,101,truchere,La truchere
26776,95,loudervielle,Loudervielle
23586,90,rouvres-en-multien,Rouvres-en-multien
28074,99,grigny-69,Grigny
19930,82,lanty-sur-aube,Lanty-sur-aube
19759,82,celsoy,Celsoy
15316,69,orbagna,Orbagna
20118,83,saint-loup-du-dorat,Saint-loup-du-dorat
3858,41,laure-minervois,Laure-minervois
16117,72,lentigny,Lentigny
34068,115,saint-avaugourd-des-landes,Saint-avaugourd-des-landes
6986,51,puligny-montrachet,Puligny-montrachet
27259,97,siewiller,Siewiller
31672,107,ecuelles-77,Ecuelles
25457,93,augerolles,Augerolles
16942,75,fontenay-sur-loing,Fontenay-sur-loing
34828,118,tranqueville-graux,Tranqueville-graux
2922,39,vebre,Vebre
32703,110,hyencourt-le-grand,Hyencourt-le-grand
25539,93,lempdes,Lempdes
2855,38,vrizy,Vrizy
11043,59,landudal,Landudal
16391,73,chomelix,Chomelix
2925,39,raissac,Raissac
12863,63,rimons,Rimons
7246,51,blanot-21,Blanot
17184,76,mauroux-46,Mauroux
9566,56,menglon,Menglon
31106,106,saint-pierre-le-viger,Saint-pierre-le-viger
17072,75,andonville,Andonville
8103,53,saint-sebastien-23,Saint-sebastien
6682,49,favars,Favars
100,31,boyeux-saint-jerome,Boyeux-saint-jerome
29085,101,chagny-71,Chagny
24034,91,frenes,Frenes
27633,97,thal-drulingen,Thal-drulingen
18180,79,louvaines,Louvaines
12055,61,montesquieu-volvestre,Montesquieu-volvestre
6949,51,nesle-et-massoult,Nesle-et-massoult
1879,35,montjay-05,Montjay
2392,37,saint-desirat,Saint-desirat
35807,121,paray-vieille-poste,Paray-vieille-poste
8386,54,sainte-eulalie-d-ans,Sainte-eulalie-d'ans
424,32,proisy,Proisy
11315,60,saint-bonnet-de-salendrinque,Saint-bonnet-de-salendrinque
35991,124,arcueil,Arcueil
6975,51,bezouotte,Bezouotte
4392,42,lacalm,Lacalm
26788,95,pouzac,Pouzac
24354,91,courbe,La courbe
19176,81,trigny,Trigny
27302,97,dossenheim-kochersberg,Dossenheim-kochersberg
29946,103,saint-thibaud-de-couz,Saint-thibaud-de-couz
16380,73,josat,Josat
152,31,thoiry-01,Thoiry
23706,90,freniches,Freniches
31498,107,saint-germain-sur-ecole,Saint-germain-sur-ecole
18266,79,verrie-49,Verrie
17622,77,bias-47,Bias
12542,62,campagne-d-armagnac,Campagne-d'armagnac
36113,125,bernes-sur-oise,Bernes-sur-oise
9192,55,saint-hilaire-25,Saint-hilaire
12079,61,vendine,Vendine
4602,44,torteval-quesnay,Torteval-quesnay
24704,92,warlus-62,Warlus
8167,53,fleurat,Fleurat
27552,97,schirrhoffen,Schirrhoffen
28813,100,vy-les-filain,Vy-les-filain
7209,51,oisilly,Oisilly
3363,40,messon,Messon
27091,96,valmanya,Valmanya
1659,34,allos,Allos
12654,63,coutras,Coutras
222,31,boisse-01,La boisse
14606,68,saint-martin-d-uriage,Saint-martin-d'uriage
17158,75,ingre,Ingre
29714,102,thoire-sous-contensor,Thoire-sous-contensor
33510,112,dunes,Dunes
14772,68,thodure,Thodure
35244,119,saint-more,Saint-more
36436,5974,lugo-di-nazza,Lugo-di-nazza
856,32,royaucourt-et-chailvet,Royaucourt-et-chailvet
32884,110,beaucourt-sur-l-hallue,Beaucourt-sur-l'hallue
15952,71,contres-41,Contres
33354,111,cammazes,Les cammazes
10891,59,guipronvel,Guipronvel
16744,74,saint-lumine-de-coutais,Saint-lumine-de-coutais
2047,36,roquette-sur-siagne,La roquette-sur-siagne
21911,87,enchenberg,Enchenberg
23442,90,achy,Achy
33860,114,caderousse,Caderousse
2,31,cormoranche-sur-saone,Cormoranche-sur-saone
25937,94,sallespisse,Sallespisse
30217,104,evian-les-bains,Evian-les-bains
32249,109,champdeniers-saint-denis,Champdeniers-saint-denis
12139,62,avezan,Avezan
3321,40,creney-pres-troyes,Creney-pres-troyes
35594,119,aillant-sur-tholon,Aillant-sur-tholon
28587,100,beulotte-saint-laurent,Beulotte-saint-laurent
32112,109,pugny,Pugny
12636,63,saint-antoine-du-queyret,Saint-antoine-du-queyret
23596,90,angicourt,Angicourt
8413,54,beaumont-du-perigord,Beaumont-du-perigord
15947,71,ferte-beauharnais,La ferte-beauharnais
25889,93,vinzelles-63,Vinzelles
31643,107,ozouer-le-voulgis,Ozouer-le-voulgis
10278,57,amfreville-sur-iton,Amfreville-sur-iton
7816,52,kerpert,Kerpert
1684,34,ganagobie,Ganagobie
28303,99,genay-69,Genay
6587,48,nohant-en-gracay,Nohant-en-gracay
28446,100,velorcey,Velorcey
29165,101,morlet,Morlet
34371,116,saint-christophe-86,Saint-christophe
4186,42,brasc,Brasc
17560,77,saint-martin-de-villereal,Saint-martin-de-villereal
32652,110,flesselles,Flesselles
2153,37,saint-symphorien-sous-chomerac,Saint-symphorien-sous-chomerac
7721,52,saint-brieuc,Saint-brieuc
34848,118,puzieux-88,Puzieux
10031,57,chaignes,Chaignes
1143,32,couvrelles,Couvrelles
31883,108,magnanville,Magnanville
12382,62,louslitges,Louslitges
23947,90,vauciennes-60,Vauciennes
659,32,veuilly-la-poterie,Veuilly-la-poterie
13983,66,pouligny-saint-martin,Pouligny-saint-martin
31857,108,vaux-sur-seine,Vaux-sur-seine
21832,87,montdidier-57,Montdidier
33318,111,saint-salvy-de-la-balme,Saint-salvy-de-la-balme
8942,55,laissey,Laissey
8181,53,saint-maurice-pres-crocq,Saint-maurice-pres-crocq
12720,63,macau,Macau
109,31,matafelon-granges,Matafelon-granges
16233,72,villerest,Villerest
17207,76,figeac,Figeac
31615,107,chartronges,Chartronges
15504,70,bias-40,Bias
14346,68,montbonnot-saint-martin,Montbonnot-saint-martin
22933,89,cantin,Cantin
7214,51,treclun,Treclun
16306,72,saint-marcellin-en-forez,Saint-marcellin-en-forez
18239,79,grez-neuville,Grez-neuville
11915,61,balesta,Balesta
10996,59,concarneau,Concarneau
12560,62,urgosse,Urgosse
15308,69,denezieres,Denezieres
12520,62,jû-belloc,Ju-belloc
1868,35,saint-julien-en-champsaur,Saint-julien-en-champsaur
19124,81,clamanges,Clamanges
18129,79,saint-georges-sur-loire,Saint-georges-sur-loire
3505,40,bar-sur-aube,Bar-sur-aube
1092,32,epagny-02,Epagny
35792,121,chatignonville,Chatignonville
25892,93,bagnols-63,Bagnols
24482,91,saint-germain-de-martigny,Saint-germain-de-martigny
142,31,villars-les-dombes,Villars-les-dombes
22163,87,lostroff,Lostroff
23953,90,domeliers,Domeliers
4710,44,saint-sever-calvados,Saint-sever-calvados
12116,62,bezolles,Bezolles
35290,119,domecy-sur-cure,Domecy-sur-cure
24599,92,saint-venant,Saint-venant
23824,90,catenoy,Catenoy
827,32,berthenicourt,Berthenicourt
17647,77,barbaste,Barbaste
36363,5974,rapaggio,Rapaggio
20985,85,clery-le-grand,Clery-le-grand
4787,44,saint-hymer,Saint-hymer
32822,110,contalmaison,Contalmaison
8519,54,clermont-d-excideuil,Clermont-d'excideuil
12640,63,saint-pierre-de-bat,Saint-pierre-de-bat
22600,88,bazoches,Bazoches
28155,99,breuil-69,Le breuil
31616,107,mee-sur-seine,Le mee-sur-seine
23560,90,mareuil-la-motte,Mareuil-la-motte
21984,87,conde-northen,Conde-northen
36198,125,genainville,Genainville
25998,94,sarrance,Sarrance
6768,49,ussac,Ussac
32923,110,sorel,Sorel
716,32,brecy-02,Brecy
12557,62,sere,Sere
29358,101,varenne-saint-germain,Varenne-saint-germain
29187,101,saint-martin-sous-montaigu,Saint-martin-sous-montaigu
18819,80,montgardon,Montgardon
26563,95,betpouey,Betpouey
3524,40,rothiere,La rothiere
5622,46,chadurie,Chadurie
25800,93,lempty,Lempty
7480,51,chambain,Chambain
19755,82,vitry-les-nogent,Vitry-les-nogent
20075,83,port-brillet,Port-brillet
4374,42,saint-beauzely,Saint-beauzely
35303,119,accolay,Accolay
16771,74,pierric,Pierric
29415,101,bey-71,Bey
22159,87,moussey-57,Moussey
25226,92,fiennes,Fiennes
14201,67,saint-avertin,Saint-avertin
32905,110,gezaincourt,Gezaincourt
240,31,bregnier-cordon,Bregnier-cordon
13885,66,saint-aubin-36,Saint-aubin
19298,81,brusson,Brusson
20871,84,pagney-derriere-barine,Pagney-derriere-barine
30790,106,vattetot-sous-beaumont,Vattetot-sous-beaumont
6594,48,saint-georges-de-poisieux,Saint-georges-de-poisieux
13065,63,saint-aubin-de-branne,Saint-aubin-de-branne
2680,38,neufmanil,Neufmanil
1614,34,saint-laurent-du-verdon,Saint-laurent-du-verdon
7678,52,meaugon,La meaugon
25861,93,saint-gal-sur-sioule,Saint-gal-sur-sioule
19870,82,chatelet-sur-meuse,Le chatelet-sur-meuse
24304,91,bosc-renoult,Le bosc-renoult
14749,68,saint-appolinard-38,Saint-appolinard
18436,80,moon-sur-elle,Moon-sur-elle
21930,87,sillegny,Sillegny
11290,60,remoulins,Remoulins
33821,114,caseneuve,Caseneuve
29286,101,beauvernois,Beauvernois
26211,94,monassut-audiracq,Monassut-audiracq
17556,77,jusix,Jusix
15774,71,saint-jean-froidmentel,Saint-jean-froidmentel
36021,124,villeneuve-le-roi,Villeneuve-le-roi
16740,74,saint-julien-de-concelles,Saint-julien-de-concelles
19758,82,maizieres-sur-amance,Maizieres-sur-amance
21229,85,courcelles-sur-aire,Courcelles-sur-aire
28531,100,malbouhans,Malbouhans
618,32,franqueville-02,Franqueville
2001,36,eze,Eze
5018,44,beaumais,Beaumais
35252,119,trevilly,Trevilly
728,32,villeneuve-saint-germain,Villeneuve-saint-germain
296,31,poizat,Le poizat
12497,62,monclar-sur-losse,Monclar-sur-losse
30140,103,verel-de-montbel,Verel-de-montbel
6652,48,argent-sur-sauldre,Argent-sur-sauldre
2711,38,romagne-08,La romagne
2005,36,saint-jeannet-06,Saint-jeannet
5800,46,aussac-vadalle,Aussac-vadalle
4734,44,theil-en-auge,Le theil-en-auge
12168,62,brugnens,Brugnens
5592,46,chillac,Chillac
9294,55,ouhans,Ouhans
17023,75,mareau-aux-pres,Mareau-aux-pres
6099,47,salignac-de-mirambeau,Salignac-de-mirambeau
32720,110,saint-blimont,Saint-blimont
18382,80,rouffigny,Rouffigny
15587,70,yzosse,Yzosse
25329,92,haravesnes,Haravesnes
34225,116,jaunay-clan,Jaunay-clan
4775,44,sainte-foy-de-montgommery,Sainte-foy-de-montgommery
23729,90,loconville,Loconville
35750,121,villejust,Villejust
29223,101,pourlans,Pourlans
22331,87,sainte-marie-aux-chenes,Sainte-marie-aux-chenes
1512,33,creuzier-le-vieux,Creuzier-le-vieux
9951,57,igoville,Igoville
24527,91,genettes,Les genettes
31444,107,guignes,Guignes
5033,44,epron,Epron
19282,81,faux-fresnay,Faux-fresnay
15089,69,bourcia,Bourcia
12151,62,lombez,Lombez
6600,48,vallenay,Vallenay
897,32,monceau-le-neuf-et-faucouzy,Monceau-le-neuf-et-faucouzy
34030,115,mache,Mache
16517,73,saint-didier-d-allier,Saint-didier-d'allier
21687,87,ibigny,Ibigny
5186,44,damblainville,Damblainville
18209,79,saulge-l-hopital,Saulge-l'hopital
28759,100,belfahy,Belfahy
1075,32,itancourt,Itancourt
14979,69,cernon-39,Cernon
8584,54,campagnac-les-quercy,Campagnac-les-quercy
26072,94,bernadets,Bernadets
24502,91,cerise,Cerise
25987,94,soumoulou,Soumoulou
24737,92,mont-saint-eloi,Mont-saint-eloi
31918,108,jouy-en-josas,Jouy-en-josas
2310,37,cruas,Cruas
28172,99,genas,Genas
10870,58,bailleau-l-eveque,Bailleau-l'eveque
17288,76,saint-cirq-lapopie,Saint-cirq-lapopie
17910,78,fage-saint-julien,La fage-saint-julien
26206,94,tardets-sorholus,Tardets-sorholus
28200,99,grandris,Grandris
22058,87,brulange,Brulange
16485,73,lafarre-43,Lafarre
34327,116,fleix-86,Fleix
34066,115,vouille-les-marais,Vouille-les-marais
24363,91,neuvy-au-houlme,Neuvy-au-houlme
19464,81,savigny-sur-ardres,Savigny-sur-ardres
7535,51,ahuy,Ahuy
1423,33,rongeres,Rongeres
34444,117,rochechouart,Rochechouart
25642,93,moriat,Moriat
27114,96,taurinya,Taurinya
31644,107,etrepilly-77,Etrepilly
30164,104,cervens,Cervens
6388,48,saint-martin-d-auxigny,Saint-martin-d'auxigny
6702,49,saint-hilaire-luc,Saint-hilaire-luc
33350,111,saint-urcisse-81,Saint-urcisse
18886,80,servigny,Servigny
10738,58,chatelliers-notre-dame,Les chatelliers-notre-dame
4020,41,fontiers-cabardes,Fontiers-cabardes
14190,67,richelieu,Richelieu
2431,37,saint-victor-07,Saint-victor
21841,87,rohrbach-les-bitche,Rohrbach-les-bitche
32579,110,saint-aubin-riviere,Saint-aubin-riviere
26541,95,souyeaux,Souyeaux
35689,120,thiancourt,Thiancourt
27413,97,bergbieten,Bergbieten
20818,84,mouacourt,Mouacourt
6018,47,pont-l-abbe-d-arnoult,Pont-l'abbe-d'arnoult
16081,72,cuinzier,Cuinzier
8905,55,osse-25,Osse
21615,86,saint-guyomard,Saint-guyomard
1306,33,treteau,Treteau
458,32,oisy-02,Oisy
8140,53,saint-amand-23,Saint-amand
10524,58,autels-villevillon,Les autels-villevillon
9097,55,flangebouche,Flangebouche
7872,52,saint-clet,Saint-clet
28700,100,bussieres-70,Bussieres
1632,34,saint-jacques,Saint-jacques
20837,84,chenevieres,Chenevieres
29282,101,varennes-les-macon,Varennes-les-macon
14735,68,buissiere,La buissiere
14597,68,miribel-les-echelles,Miribel-les-echelles
1838,35,roche-de-rame,La roche-de-rame
1810,35,vigneaux,Les vigneaux
17324,76,saux,Saux
9266,55,bizot,Le bizot
34343,116,senille,Senille
24462,91,saint-leger-sur-sarthe,Saint-leger-sur-sarthe
2345,37,bourg-saint-andeol,Bourg-saint-andeol
21099,85,warcq-55,Warcq
7201,51,bussy-la-pesle-21,Bussy-la-pesle
2090,36,valdeblore,Valdeblore
7382,51,boncourt-le-bois,Boncourt-le-bois
17241,76,theminettes,Theminettes
3629,40,lesmont,Lesmont
14326,67,bridore,Bridore
21757,87,arraincourt,Arraincourt
28321,99,saint-germain-au-mont-d-or,Saint-germain-au-mont-d'or
403,31,izenave,Izenave
31547,107,egligny,Egligny
20908,85,pillon,Pillon
33106,111,algans,Algans
31504,107,chateau-landon,Chateau-landon
4255,42,balaguier-d-olt,Balaguier-d'olt
18424,80,placy-montaigu,Placy-montaigu
16730,74,ligne-44,Ligne
31415,107,moisenay,Moisenay
13817,66,buxieres-d-aillac,Buxieres-d'aillac
30041,103,saint-jean-de-la-porte,Saint-jean-de-la-porte
31939,108,saint-hilarion,Saint-hilarion
10257,57,rougemontiers,Rougemontiers
21236,85,moulins-saint-hubert,Moulins-saint-hubert
20307,84,bruville,Bruville
30317,104,perrignier,Perrignier
29098,101,aze-71,Aze
34858,118,grande-fosse,La grande-fosse
11904,61,polastron-31,Polastron
31092,106,hautot-le-vatois,Hautot-le-vatois
6897,49,saint-viance,Saint-viance
3059,39,varilhes,Varilhes
35613,120,bourogne,Bourogne
9286,55,aubonne,Aubonne
32242,109,chapelle-saint-laurent,La chapelle-saint-laurent
7558,51,molinot,Molinot
28117,99,pommiers-69,Pommiers
4376,42,cavalerie,La cavalerie
22286,87,louvigny-57,Louvigny
31606,107,beautheil,Beautheil
21353,85,marson-sur-barboure,Marson-sur-barboure
21275,85,valbois,Valbois
393,31,pougny-01,Pougny
25303,92,saint-remy-au-bois,Saint-remy-au-bois
36508,5974,speloncato,Speloncato
31888,108,septeuil,Septeuil
1110,32,deuillet,Deuillet
30238,104,arthaz-pont-notre-dame,Arthaz-pont-notre-dame
7903,52,plouha,Plouha
31162,106,bocasse,Le bocasse
1272,33,beaulon,Beaulon
11001,59,tremeoc,Tremeoc
9966,57,vacherie,La vacherie
12152,62,mourede,Mourede
23420,90,blacourt,Blacourt
28572,100,vaux-le-moncelot,Vaux-le-moncelot
7970,52,saint-agathon,Saint-agathon
30809,106,saint-etienne-du-rouvray,Saint-etienne-du-rouvray
15018,69,monnieres-39,Monnieres
18919,80,airel,Airel
20486,84,arraye-et-han,Arraye-et-han
24706,92,nuncq-hautecote,Nuncq-hautecote
26866,95,generest,Generest
25544,93,flat,Flat
2457,38,montgon,Montgon
9232,55,vaire-arcier,Vaire-arcier
34813,118,petite-fosse,La petite-fosse
14393,68,chateauvilain,Chateauvilain
17194,76,belfort-du-quercy,Belfort-du-quercy
24425,91,chaumont-61,Chaumont
13472,65,chelun,Chelun
9626,56,ombleze,Ombleze
4615,44,pre-d-auge,Le pre-d'auge
20064,83,alexain,Alexain
24398,91,rabodanges,Rabodanges
34400,116,sillars,Sillars
36397,5974,alando,Alando
17159,75,saint-denis-en-val,Saint-denis-en-val
33955,115,longeves-85,Longeves
17636,77,saumejan,Saumejan
2610,38,brienne-sur-aisne,Brienne-sur-aisne
30234,104,ollieres-74,Les ollieres
15296,69,frasnois,Le frasnois
11795,61,saint-rustice,Saint-rustice
17008,75,donnery,Donnery
2763,38,neuville-en-tourne-a-fuy,La neuville-en-tourne-a-fuy
26855,95,aragnouet,Aragnouet
7971,52,motte-22,La motte
34035,115,soullans,Soullans
18605,80,anneville-sur-mer,Anneville-sur-mer
25709,93,vollore-montagne,Vollore-montagne
27226,97,dangolsheim,Dangolsheim
20445,84,marbache,Marbache
4676,44,montchauvet-14,Montchauvet
27215,97,odratzheim,Odratzheim
4285,42,lescure-jaoul,Lescure-jaoul
14503,68,bresson,Bresson
13109,64,mauguio,Mauguio
1346,33,luneau,Luneau
18591,80,carentan,Carentan
4825,44,bricqueville,Bricqueville
489,32,proviseux-et-plesnoy,Proviseux-et-plesnoy
639,32,marly-gomont,Marly-gomont
23422,90,eve,Eve
9075,55,fontaine-les-clerval,Fontaine-les-clerval
6451,48,saint-georges-sur-la-pree,Saint-georges-sur-la-pree
15000,69,saint-cyr-montmalin,Saint-cyr-montmalin
3138,39,sainte-croix-volvestre,Sainte-croix-volvestre
33158,111,cadix,Cadix
30752,106,dampierre-en-bray,Dampierre-en-bray
28163,99,letra,Letra
4529,44,castillon-en-auge,Castillon-en-auge
29392,101,perrecy-les-forges,Perrecy-les-forges
19640,82,arbot,Arbot
26434,94,ossenx,Ossenx
5647,46,saint-georges-16,Saint-georges
5156,44,mesnil-guillaume,Le mesnil-guillaume
1264,33,saint-menoux,Saint-menoux
23546,90,cires-les-mello,Cires-les-mello
21339,85,nicey-sur-aire,Nicey-sur-aire
10054,57,daubeuf-pres-vatteville,Daubeuf-pres-vatteville
721,32,missy-aux-bois,Missy-aux-bois
7797,52,plancoet,Plancoet
8051,53,chard,Chard
28874,100,ainvelle-70,Ainvelle
16135,72,balbigny,Balbigny
35003,118,lemmecourt,Lemmecourt
19941,82,chalindrey,Chalindrey
4072,41,escouloubre,Escouloubre
1038,32,chapelle-sur-chezy,La chapelle-sur-chezy
27859,98,bonhomme,Le bonhomme
1855,35,chateauneuf-de-chabre,Chateauneuf-de-chabre
13626,65,breal-sous-vitre,Breal-sous-vitre
10966,59,scaer,Scaer
3338,40,racines,Racines
1085,32,braye-en-thierache,Braye-en-thierache
437,32,happencourt,Happencourt
8747,54,badefols-d-ans,Badefols-d'ans
7707,52,paimpol,Paimpol
15060,69,longcochon,Longcochon
3866,41,montferrand,Montferrand
31774,108,flacourt,Flacourt
35554,119,villiers-vineux,Villiers-vineux
35923,122,clichy,Clichy
35049,118,hautmougey,Hautmougey
34563,117,jabreilles-les-bordes,Jabreilles-les-bordes
12311,62,izotges,Izotges
9783,56,chabeuil,Chabeuil
35770,121,saintry-sur-seine,Saintry-sur-seine
36078,125,asnieres-sur-oise,Asnieres-sur-oise
21272,85,seigneulles,Seigneulles
36615,5129,macouba,Macouba
32956,110,frohen-sur-authie,Frohen-sur-authie
9808,57,fidelaire,Le fidelaire
15966,71,perigny-41,Perigny
11129,59,ploneour-lanvern,Ploneour-lanvern
2423,37,pradons,Pradons
12641,63,saint-estephe-33,Saint-estephe
15729,70,lesgor,Lesgor
31144,106,saint-sylvain-76,Saint-sylvain
23059,89,saint-waast,Saint-waast
8158,53,flayat,Flayat
27611,97,mussig,Mussig
25639,93,saint-priest-des-champs,Saint-priest-des-champs
3179,39,ganac,Ganac
32888,110,fouilloy-80,Fouilloy
23492,90,laboissiere-en-thelle,Laboissiere-en-thelle
33711,113,seyne-sur-mer,La seyne-sur-mer
11500,60,saint-sebastien-d-aigrefeuille,Saint-sebastien-d'aigrefeuille
22501,88,germigny-sur-loire,Germigny-sur-loire
17017,75,montcresson,Montcresson
29069,101,sornay-71,Sornay
27094,96,fontpedrouse,Fontpedrouse
26005,94,bielle,Bielle
17471,76,catus,Catus
1633,34,chateaufort-04,Chateaufort
1845,35,eyguians,Eyguians
27817,98,riedwihr,Riedwihr
36150,125,maffliers,Maffliers
10224,57,saint-vincent-des-bois,Saint-vincent-des-bois
20025,82,rouelles,Rouelles
27530,97,kriegsheim,Kriegsheim
32613,110,beuvraignes,Beuvraignes
32143,109,villiers-en-plaine,Villiers-en-plaine
18193,79,brain-sur-longuenee,Brain-sur-longuenee
23447,90,canly,Canly
33923,115,île-d-elle,L'ile-d'elle
33443,112,malause,Malause
23695,90,villers-saint-sepulcre,Villers-saint-sepulcre
16706,74,mouzillon,Mouzillon
25833,93,prompsat,Prompsat
28669,100,grammont,Grammont
30710,106,barentin,Barentin
358,31,cize-01,Cize
29802,102,precigne,Precigne
6605,48,neuvy-sur-barangeon,Neuvy-sur-barangeon
4534,44,grimbosq,Grimbosq
34299,116,anche-86,Anche
30636,106,bremontier-merval,Bremontier-merval
35087,118,viviers-le-gras,Viviers-le-gras
3104,39,cabannes-09,Les cabannes
27778,98,osenbach,Osenbach
19585,81,lavannes,Lavannes
4146,42,peyreleau,Peyreleau
10270,57,ecardenville-sur-eure,Ecardenville-sur-eure
493,32,romery-02,Romery
10065,57,hecourt-27,Hecourt
34229,116,civray-86,Civray
8951,55,laire,Laire
29180,101,fontenay-71,Fontenay
30023,103,motz,Motz
2539,38,saulces-champenoises,Saulces-champenoises
28975,101,sailly-71,Sailly
24095,91,montmerrei,Montmerrei
11167,60,bez-et-esparon,Bez-et-esparon
18863,80,gourfaleur,Gourfaleur
9016,55,arguel-25,Arguel
18625,80,ger-50,Ger
27405,97,uhlwiller,Uhlwiller
9676,56,arnayon,Arnayon
35477,119,argentenay,Argentenay
32450,110,rubempre,Rubempre
1697,34,lardiers,Lardiers
650,32,nogent-l-artaud,Nogent-l'artaud
12792,63,saint-savin-33,Saint-savin
8468,54,saint-pardoux-la-riviere,Saint-pardoux-la-riviere
33253,111,graulhet,Graulhet
24473,91,saint-ouen-le-brisoult,Saint-ouen-le-brisoult
13325,64,arboras,Arboras
20681,84,norroy-les-pont-a-mousson,Norroy-les-pont-a-mousson
29388,101,remigny-71,Remigny
18016,79,armaille,Armaille
18030,79,cernusson,Cernusson
30832,106,forges-les-eaux,Forges-les-eaux
24927,92,boisleux-saint-marc,Boisleux-saint-marc
22578,88,hery-58,Hery
14468,68,saint-jean-le-vieux-38,Saint-jean-le-vieux
36489,5974,île-rousse,L'ile-rousse
12368,62,saint-cricq,Saint-cricq
19519,81,saint-thomas-en-argonne,Saint-thomas-en-argonne
33288,111,crespinet,Crespinet
13368,64,fouzilhon,Fouzilhon
29935,103,pallud,Pallud
29051,101,mouthier-en-bresse,Mouthier-en-bresse
22668,88,corbigny,Corbigny
15800,71,vineuil-41,Vineuil
30851,106,saint-jean-de-folleville,Saint-jean-de-folleville
4848,44,campeaux-14,Campeaux
14692,68,mure,La mure
28096,99,champagne-au-mont-d-or,Champagne-au-mont-d'or
19847,82,saint-blin,Saint-blin
19762,82,choilley-dardenay,Choilley-dardenay
15783,71,coulanges-41,Coulanges
779,32,mont-notre-dame,Mont-notre-dame
19303,81,venteuil,Venteuil
22192,87,zilling,Zilling
13924,66,buxeuil-36,Buxeuil
12931,63,dieulivol,Dieulivol
26002,94,crouseilles,Crouseilles
9310,55,fleurey,Fleurey
34041,115,saint-fulgent,Saint-fulgent
10178,57,tourneville,Tourneville
129,31,nattages,Nattages
25145,92,esquerdes,Esquerdes
34145,115,bouffere,Bouffere
2219,37,cros-de-georand,Cros-de-georand
17043,75,chantecoq,Chantecoq
13671,65,saint-aubin-des-landes,Saint-aubin-des-landes
35386,119,saint-loup-d-ordon,Saint-loup-d'ordon
23613,90,foulangues,Foulangues
31921,108,hardricourt,Hardricourt
6528,48,contres-18,Contres
19069,81,thibie,Thibie
9347,55,blamont-25,Blamont
14025,66,moulins-sur-cephons,Moulins-sur-cephons
20129,83,saint-berthevin-la-tanniere,Saint-berthevin-la-tanniere
17949,78,vebron,Vebron
25475,93,enval,Enval
19344,81,bourgogne,Bourgogne
9581,56,villeperdrix,Villeperdrix
7614,51,bissey-la-pierre,Bissey-la-pierre
35404,119,bazarnes,Bazarnes
20989,85,resson,Resson
14605,68,teche,Teche
2190,37,berrias-et-casteljau,Berrias-et-casteljau
27394,97,scheibenhard,Scheibenhard
32921,110,potte,Potte
16229,72,pouilly-les-feurs,Pouilly-les-feurs
